iter	Logloss
604	0.00219091023
605	0.00219091023
606	0.00219091023
607	0.00219091023
608	0.00219091023
609	0.00219091023
610	0.00219091023
611	0.00219091023
612	0.00219091023
613	0.00219091023
614	0.00219091023
615	0.00219091023
616	0.00219091023
617	0.00219091023
618	0.00219091023
619	0.00219091023
620	0.00219091023
621	0.00219091023
622	0.00219091023
623	0.00219091023
624	0.00219091023
625	0.00219091023
626	0.00219091023
627	0.00219091023
628	0.00219091023
629	0.00219091023
630	0.00219091023
631	0.00219091023
632	0.00219091023
633	0.00219091023
634	0.00219091023
635	0.00219091023
636	0.00219091023
637	0.00219091023
638	0.00219091023
639	0.00219091023
640	0.00219091023
641	0.00219091023
642	0.00219091023
643	0.00219091023
644	0.00219091023
645	0.00219091023
646	0.00219091023
647	0.00219091023
648	0.00219091023
649	0.00219091023
650	0.00219091023
651	0.00219091023
652	0.00219091023
653	0.00219091023
654	0.00219091023
655	0.00219091023
656	0.00219091023
657	0.00219091023
658	0.00219091023
659	0.00219091023
660	0.00219091023
661	0.00219091023
662	0.00219091023
663	0.00219091023
664	0.00219091023
665	0.00219091023
666	0.00219091023
667	0.00219091023
668	0.00219091023
669	0.00219091023
670	0.00219091023
671	0.00219091023
672	0.00219091023
673	0.00219091023
674	0.00219091023
675	0.00219091023
676	0.00219091023
677	0.00219091023
678	0.00219091023
679	0.00219091023
680	0.00219091023
681	0.00219091023
682	0.00219091023
683	0.00219091023
684	0.00219091023
685	0.00219091023
686	0.00219091023
687	0.002190910236688	0.00219091023
689	0.00219091023
690	0.00219091023
69672	0.0022595093692673	0.002259509693	674	0.00225950694	0675	0.002259509331
676	0.002259696	0.0677	0.00225697	0.00678	0.0022698	0.002679	0.002259509331
680	0.002259509331
681	0.002259509331
682	0.002259509331
683	0.002259509331
684	0.002259509331
685	0.002259509331
686	0.002259509331
687	0.002259509331
688	0.002259509331709	0.00219091023
710	0.00219091023
711691	0.002259509712	692	0.00225950713	0693	0.002259509331
694	0.002259509331
695	0.002259509331
696	0.002259509331
697	0.002259509331
698	0.002259509331
699	0.002259509331
700	0.002259509331
701	0.002259509331
702	0.002259509331
703	0.002259509331
704	0.002259509331
705	0.002259509331
706	0.0022595093317707	0.0022595093372708	0.0022595093730709	0.002259509731	710	0.00225950732	0711	0.0022595733	0.712	0.002259734	0.0713	0.00225735	0.00714	0.0022736	0.002715	0.002737	0.0021716	0.00738	0.00219717	0.002259509331
718	0.002259509331
719	0.002259509331
720	0.002259509331
721	0.002259509331
722	0.002259509331
723	0.002259509331
724	0.0022595093317725	0.0022595093374726	0.0022595093749727	0.002259509750	728	0.00225950751	0729	0.0022595752	0.00219091023
753	0.00219091023
754	0.00732	0.0022755	0.002733	0.002756	0.0021734	0.00757	0.00219735	0.0758	0.002190736	0.759	0.0021909737	0760	0.00219091738	0.002259509331
739	0.002259509331
740	0.002259509331
741	0.002259509331
742	0.002259509331
743	0.002259509331
744	0.002259509331
745	0.002259509331
746	0.002259509331
747	0.002259509331
748	0.002259509331
749	0.002259509331
750	0.002259509331
751	0.002259509331
752	0.002259509331
753	0.002259509331
754	0.002259509331
755	0.002259509331
756	0.002259509331
757	0.002259509331
758	0.002259509331
759	0.002259509331
760	0.002259509331
761	0.002259509331
762	0.002259509331
763	0.002259509331
764	0.002259509331
765	0.002259509331
766	0.002259509331
767	0.002259509331
768	0.002259509331
769	0.002259509331
770	0.002259509331
771	0.002259509331
772	0.002259509331
773	0.002259509331
774	0.002259509331
775	0.002259509331
776	0.002259509331
777	0.002259509331
778	0.002259509331
779	0.002259509331
780	0.002259509331
781	0.002259509331
782	0.002259509331
783	0.002259509331
784	0.002259509331
785	0.002259509331
786	0.002259509331
787	0.002259509331
788	0.002259509331
789	0.002259509331
790	0.002259509331
791	0.002259509331
792	0.002259509331
793	0.002259509331
794	0.002259509331
795	0.002259509331
796	0.002259509331
797	0.002259509331
798	0.002259509331
799	0.002259509331
800	0.002259509331
801	0.002259509331
802	0.002259509331
803	0.002259509331
804	0.002259509331
805	0.002259509331
806	0.002259509331
807	0.002259509331
808	0.002259509331
809	0.002259509331
810	0.002259509331
811	0.002259509331
812	0.002259509331
813	0.002259509331
814	0.002259509331
815	0.002259509331
816	0.002259509331
817	0.002259509331
818	0.002259509331
819	0.002259509331
820	0.002259509331
821	0.002259509331
822	0.002259509331
823	0.002259509331
824	0.002259509331
825	0.002259509331
826	0.002259509331
827	0.002259509331
828	0.002259509331
829	0.002259509331
830	0.002259509331
831	0.002259509331
832	0.002259509331
833	0.002259509331
834	0.002259509331
835	0.002259509331
836	0.002259509331
837	0.002259509331
838	0.002259509331
839	0.002259509331
840	0.002259509331
841	0.002259509331
842	0.002259509331
843	0.002259509331
844	0.002259509331
845	0.002259509331
846	0.002259509331
847	0.002259509331
848	0.002259509331
849	0.002259509331
850	0.002259509331
851	0.002259509331
852	0.002259509331
853	0.002259509331
854	0.002259509331
855	0.002259509331
856	0.002259509331
857	0.002259509331
858	0.002259509331
859	0.002259509331
860	0.002259509331
861	0.002259509331
862	0.002259509331
863	0.002259509331
864	0.002259509331
865	0.002259509331
866	0.002259509331
867	0.002259509331
868	0.002259509331
869	0.002259509331
870	0.002259509331
871	0.002259509331
872	0.002259509331
873	0.002259509331
874	0.002259509331
875	0.002259509331
876	0.002259509331
877	0.002259509331
878	0.002259509331
879	0.002259509331
880	0.002259509331
881	0.002259509331
882	0.002259509331
883	0.002259509331
884	0.002259509331
885	0.002259509331
886	0.002259509331
887	0.002259509331
888	0.002259509331
889	0.002259509331
890	0.002259509331
891	0.002259509331
892	0.002259509331
893	0.002259509331
894	0.002259509331
895	0.002259509331
896	0.002259509331
897	0.002259509331
898	0.002259509331
899	0.002259509331
900	0.002259509331
901	0.002259509331
902	0.002259509331
903	0.002259509331
904	0.002259509331
905	0.002259509331
906	0.002259509331
907	0.002259509331
908	0.002259509331
909	0.002259509331
910	0.002259509331
911	0.002259509331
912	0.002259509331
913	0.002259509331
914	0.002259509331
915	0.002259509331
916	0.002259509331
917	0.002259509331
918	0.002259509331
919	0.002259509331
920	0.002259509331
921	0.002259509331
922	0.002259509331
923	0.002259509331
924	0.002259509331
925	0.002259509331
926	0.002259509331
927	0.002259509331
928	0.002259509331
929	0.002259509331
930	0.002259509331
931	0.002259509331
932	0.002259509331
933	0.002259509331
934	0.002259509331
935	0.002259509331
936	0.002259509331
937	0.002259509331
938	0.002259509331
939	0.002259509331
940	0.002259509331
941	0.002259509331
942	0.002259509331
943	0.002259509331
944	0.002259509331
945	0.002259509331
946	0.002259509331
947	0.002259509331
948	0.002259509331
949	0.002259509331
950	0.002259509331
951	0.002259509331
952	0.002259509331
953	0.002259509331
954	0.002259509331
955	0.002259509331
956	0.002259509331
957	0.002259509331
958	0.002259509331
959	0.002259509331
960	0.002259509331
961	0.002259509331
962	0.002259509331
963	0.002259509331
964	0.002259509331
965	0.002259509331
966	0.002259509331
967	0.002259509331
968	0.002259509331
969	0.002259509331
970	0.002259509331
971	0.002259509331
972	0.002259509331
973	0.002259509331
974	0.002259509331
975	0.002259509331
976	0.002259509331
977	0.002259509331
978	0.002259509331
979	0.002259509331
980	0.002259509331
981	0.002259509331
982	0.002259509331
983	0.002259509331
984	0.002259509331
985	0.002259509331
986	0.002259509331
987	0.002259509331
988	0.002259509331
989	0.002259509331
990	0.002259509331
991	0.002259509331
992	0.002259509331
993	0.002259509331
994	0.002259509331
995	0.002259509331
996	0.002259509331
997	0.002259509331
998	0.002259509331
999	0.002259509331

999	0.002333182256
27072
